gene_ids,feature_is_filtered,feature_name,feature_reference,feature_biotype
ENSG00000132256,False,TRIM5,NCBITaxon:9606,gene
ENSG00000132274,False,TRIM22,NCBITaxon:9606,gene
ENSG00000181023,False,OR56B1,NCBITaxon:9606,gene
ENSG00000267940,False,RP11-290F24.6,NCBITaxon:9606,gene
ENSG00000051009,False,FAM160A2,NCBITaxon:9606,gene
ENSG00000170955,False,CAVIN3,NCBITaxon:9606,gene
ENSG00000166311,False,SMPD1,NCBITaxon:9606,gene
ENSG00000166313,False,APBB1,NCBITaxon:9606,gene
ENSG00000110171,False,TRIM3,NCBITaxon:9606,gene
ENSG00000132254,False,ARFIP2,NCBITaxon:9606,gene
ENSG00000132286,False,TIMM10B,NCBITaxon:9606,gene
ENSG00000179532,False,DNHD1,NCBITaxon:9606,gene
ENSG00000132275,False,RRP8,NCBITaxon:9606,gene
ENSG00000166333,False,ILK,NCBITaxon:9606,gene
ENSG00000166337,False,TAF10,NCBITaxon:9606,gene
ENSG00000166340,False,TPP1,NCBITaxon:9606,gene
ENSG00000255680,False,RP11-732A19.9,NCBITaxon:9606,gene
ENSG00000166341,False,DCHS1,NCBITaxon:9606,gene
ENSG00000158042,False,MRPL17,NCBITaxon:9606,gene
ENSG00000149054,False,ZNF215,NCBITaxon:9606,gene
ENSG00000251364,False,CTD-2516F10.2,NCBITaxon:9606,gene
ENSG00000166387,False,PPFIBP2,NCBITaxon:9606,gene
ENSG00000166394,False,CYB5R2,NCBITaxon:9606,gene
ENSG00000175390,False,EIF3F,NCBITaxon:9606,gene
ENSG00000166405,False,RIC3,NCBITaxon:9606,gene
ENSG00000130413,False,STK33,NCBITaxon:9606,gene
ENSG00000166436,False,TRIM66,NCBITaxon:9606,gene
ENSG00000166441,False,RPL27A,NCBITaxon:9606,gene
ENSG00000166444,False,DENND2B,NCBITaxon:9606,gene
ENSG00000166452,False,AKIP1,NCBITaxon:9606,gene
ENSG00000175348,False,TMEM9B,NCBITaxon:9606,gene
ENSG00000254860,False,TMEM9B-AS1,NCBITaxon:9606,gene
ENSG00000175352,False,NRIP3,NCBITaxon:9606,gene
ENSG00000184014,False,DENND5A,NCBITaxon:9606,gene
ENSG00000166471,False,TMEM41B,NCBITaxon:9606,gene
ENSG00000205339,False,IPO7,NCBITaxon:9606,gene
ENSG00000254397,False,CTD-2371O3.2,NCBITaxon:9606,gene
ENSG00000268403,False,CTD-2371O3.3,NCBITaxon:9606,gene
ENSG00000166478,False,ZNF143,NCBITaxon:9606,gene
ENSG00000166483,False,WEE1,NCBITaxon:9606,gene
ENSG00000133789,False,SWAP70,NCBITaxon:9606,gene
ENSG00000245522,False,LINC02709,NCBITaxon:9606,gene
ENSG00000246273,False,SBF2-AS1,NCBITaxon:9606,gene
ENSG00000133812,False,SBF2,NCBITaxon:9606,gene
ENSG00000148926,False,ADM,NCBITaxon:9606,gene
ENSG00000133805,False,AMPD3,NCBITaxon:9606,gene
ENSG00000110315,False,RNF141,NCBITaxon:9606,gene
ENSG00000177112,False,IRAG1-AS1,NCBITaxon:9606,gene
ENSG00000072952,False,IRAG1,NCBITaxon:9606,gene
ENSG00000198730,False,CTR9,NCBITaxon:9606,gene
ENSG00000110321,False,EIF4G2,NCBITaxon:9606,gene
ENSG00000236287,False,ZBED5,NCBITaxon:9606,gene
ENSG00000247271,False,ZBED5-AS1,NCBITaxon:9606,gene
ENSG00000254598,False,CSNK2A3,NCBITaxon:9606,gene
ENSG00000170242,False,USP47,NCBITaxon:9606,gene
ENSG00000050165,False,DKK3,NCBITaxon:9606,gene
ENSG00000133816,False,MICAL2,NCBITaxon:9606,gene
ENSG00000197702,False,PARVA,NCBITaxon:9606,gene
ENSG00000251381,False,LINC00958,NCBITaxon:9606,gene
ENSG00000133794,False,ARNTL,NCBITaxon:9606,gene
ENSG00000148925,False,BTBD10,NCBITaxon:9606,gene
ENSG00000197601,False,FAR1,NCBITaxon:9606,gene
ENSG00000262655,False,SPON1,NCBITaxon:9606,gene
ENSG00000133818,False,RRAS2,NCBITaxon:9606,gene
ENSG00000129083,False,COPB1,NCBITaxon:9606,gene
ENSG00000129084,False,PSMA1,NCBITaxon:9606,gene
ENSG00000152270,False,PDE3B,NCBITaxon:9606,gene
ENSG00000186104,False,CYP2R1,NCBITaxon:9606,gene
ENSG00000110693,False,SOX6,NCBITaxon:9606,gene
ENSG00000110696,False,C11orf58,NCBITaxon:9606,gene
ENSG00000110700,False,RPS13,NCBITaxon:9606,gene
ENSG00000011405,False,PIK3C2A,NCBITaxon:9606,gene
ENSG00000070081,False,NUCB2,NCBITaxon:9606,gene
ENSG00000188211,False,NCR3LG1,NCBITaxon:9606,gene
ENSG00000260196,False,RP1-239B22.5,NCBITaxon:9606,gene
ENSG00000129159,False,KCNC1,NCBITaxon:9606,gene
ENSG00000129158,False,SERGEF,NCBITaxon:9606,gene
ENSG00000129167,False,TPH1,NCBITaxon:9606,gene
ENSG00000166788,False,SAAL1,NCBITaxon:9606,gene
ENSG00000110756,False,HPS5,NCBITaxon:9606,gene
ENSG00000110768,False,GTF2H1,NCBITaxon:9606,gene
ENSG00000134333,False,LDHA,NCBITaxon:9606,gene
ENSG00000166800,False,LDHAL6A,NCBITaxon:9606,gene
ENSG00000074319,False,TSG101,NCBITaxon:9606,gene
ENSG00000151116,False,UEVLD,NCBITaxon:9606,gene
ENSG00000247595,False,SPTY2D1OS,NCBITaxon:9606,gene
ENSG00000179119,False,SPTY2D1,NCBITaxon:9606,gene
ENSG00000151117,False,TMEM86A,NCBITaxon:9606,gene
ENSG00000179057,False,IGSF22,NCBITaxon:9606,gene
ENSG00000177054,False,ZDHHC13,NCBITaxon:9606,gene
ENSG00000129173,False,E2F8,NCBITaxon:9606,gene
ENSG00000109854,False,HTATIP2,NCBITaxon:9606,gene
ENSG00000185238,False,PRMT3,NCBITaxon:9606,gene
ENSG00000171714,False,ANO5,NCBITaxon:9606,gene
ENSG00000183161,False,FANCF,NCBITaxon:9606,gene
ENSG00000198168,False,SVIP,NCBITaxon:9606,gene
ENSG00000246225,False,RP11-17A1.3,NCBITaxon:9606,gene
ENSG00000109881,False,CCDC34,NCBITaxon:9606,gene
ENSG00000205213,False,LGR4,NCBITaxon:9606,gene
ENSG00000148943,False,LIN7C,NCBITaxon:9606,gene
ENSG00000245573,False,BDNF-AS,NCBITaxon:9606,gene
ENSG00000121621,False,KIF18A,NCBITaxon:9606,gene
ENSG00000169519,False,METTL15,NCBITaxon:9606,gene
ENSG00000152219,False,ARL14EP,NCBITaxon:9606,gene
ENSG00000066382,False,MPPED2,NCBITaxon:9606,gene
ENSG00000170946,False,DNAJC24,NCBITaxon:9606,gene
ENSG00000148950,False,IMMP1L,NCBITaxon:9606,gene
ENSG00000109911,False,ELP4,NCBITaxon:9606,gene
ENSG00000007372,False,PAX6,NCBITaxon:9606,gene
ENSG00000049449,False,RCN1,NCBITaxon:9606,gene
ENSG00000149100,False,EIF3M,NCBITaxon:9606,gene
ENSG00000186714,False,CCDC73,NCBITaxon:9606,gene
ENSG00000135378,False,PRRG4,NCBITaxon:9606,gene
ENSG00000060749,False,QSER1,NCBITaxon:9606,gene
ENSG00000121690,False,DEPDC7,NCBITaxon:9606,gene
ENSG00000176148,False,TCP11L1,NCBITaxon:9606,gene
ENSG00000280798,False,LINC00294,NCBITaxon:9606,gene
ENSG00000176102,False,CSTF3,NCBITaxon:9606,gene
ENSG00000247151,False,CSTF3-DT,NCBITaxon:9606,gene
ENSG00000110422,False,HIPK3,NCBITaxon:9606,gene
ENSG00000085063,False,CD59,NCBITaxon:9606,gene
ENSG00000110429,False,FBXO3,NCBITaxon:9606,gene
ENSG00000135363,False,LMO2,NCBITaxon:9606,gene
ENSG00000135387,False,CAPRIN1,NCBITaxon:9606,gene
ENSG00000135372,False,NAT10,NCBITaxon:9606,gene
ENSG00000166016,False,ABTB2,NCBITaxon:9606,gene
ENSG00000121691,False,CAT,NCBITaxon:9606,gene
ENSG00000149089,False,APIP,NCBITaxon:9606,gene
ENSG00000110435,False,PDHX,NCBITaxon:9606,gene
ENSG00000026508,False,CD44,NCBITaxon:9606,gene
ENSG00000166326,False,TRIM44,NCBITaxon:9606,gene
ENSG00000179241,False,LDLRAD3,NCBITaxon:9606,gene
ENSG00000110442,False,COMMD9,NCBITaxon:9606,gene
ENSG00000135362,False,PRR5L,NCBITaxon:9606,gene
ENSG00000175104,False,TRAF6,NCBITaxon:9606,gene
ENSG00000166349,False,RAG1,NCBITaxon:9606,gene
ENSG00000166352,False,IFTAP,NCBITaxon:9606,gene
ENSG00000166181,False,API5,NCBITaxon:9606,gene
ENSG00000052841,False,TTC17,NCBITaxon:9606,gene
ENSG00000149084,False,HSD17B12,NCBITaxon:9606,gene
ENSG00000166199,False,ALKBH3,NCBITaxon:9606,gene
ENSG00000244926,False,ALKBH3-AS1,NCBITaxon:9606,gene
ENSG00000187479,False,C11orf96,NCBITaxon:9606,gene
ENSG00000110455,False,ACCS,NCBITaxon:9606,gene
ENSG00000151348,False,EXT2,NCBITaxon:9606,gene
ENSG00000085117,False,CD82,NCBITaxon:9606,gene
ENSG00000157570,False,TSPAN18,NCBITaxon:9606,gene
ENSG00000175274,False,TP53I11,NCBITaxon:9606,gene
ENSG00000019485,False,PRDM11,NCBITaxon:9606,gene
ENSG00000254427,False,LINC02696,NCBITaxon:9606,gene
ENSG00000181830,False,SLC35C1,NCBITaxon:9606,gene
ENSG00000121671,False,CRY2,NCBITaxon:9606,gene
ENSG00000121653,False,MAPK8IP1,NCBITaxon:9606,gene
ENSG00000121680,False,PEX16,NCBITaxon:9606,gene
ENSG00000165905,False,LARGE2,NCBITaxon:9606,gene
ENSG00000135365,False,PHF21A,NCBITaxon:9606,gene
ENSG00000149091,False,DGKZ,NCBITaxon:9606,gene
ENSG00000110492,False,MDK,NCBITaxon:9606,gene
ENSG00000110497,False,AMBRA1,NCBITaxon:9606,gene
ENSG00000180423,False,HARBI1,NCBITaxon:9606,gene
ENSG00000175224,False,ATG13,NCBITaxon:9606,gene
ENSG00000175220,False,ARHGAP1,NCBITaxon:9606,gene
ENSG00000175213,False,ZNF408,NCBITaxon:9606,gene
ENSG00000175216,False,CKAP5,NCBITaxon:9606,gene
ENSG00000247675,False,LRP4-AS1,NCBITaxon:9606,gene
ENSG00000149179,False,C11orf49,NCBITaxon:9606,gene
ENSG00000149182,False,ARFGAP2,NCBITaxon:9606,gene
ENSG00000134574,False,DDB2,NCBITaxon:9606,gene
ENSG00000134575,False,ACP2,NCBITaxon:9606,gene
ENSG00000025434,False,NR1H3,NCBITaxon:9606,gene
ENSG00000110514,False,MADD,NCBITaxon:9606,gene
ENSG00000256746,False,MADD-AS1,NCBITaxon:9606,gene
ENSG00000134571,False,MYBPC3,NCBITaxon:9606,gene
ENSG00000066336,False,SPI1,NCBITaxon:9606,gene
ENSG00000255197,False,RP11-750H9.5,NCBITaxon:9606,gene
ENSG00000165915,False,SLC39A13,NCBITaxon:9606,gene
ENSG00000165916,False,PSMC3,NCBITaxon:9606,gene
ENSG00000165917,False,RAPSN,NCBITaxon:9606,gene
ENSG00000149187,False,CELF1,NCBITaxon:9606,gene
ENSG00000213619,False,NDUFS3,NCBITaxon:9606,gene
ENSG00000110536,False,PTPMT1,NCBITaxon:9606,gene
ENSG00000123444,False,KBTBD4,NCBITaxon:9606,gene
ENSG00000172247,False,C1QTNF4,NCBITaxon:9606,gene
ENSG00000109919,False,MTCH2,NCBITaxon:9606,gene
ENSG00000165923,False,AGBL2,NCBITaxon:9606,gene
ENSG00000109920,False,FNBP4,NCBITaxon:9606,gene
ENSG00000030066,False,NUP160,NCBITaxon:9606,gene
ENSG00000149177,False,PTPRJ,NCBITaxon:9606,gene
ENSG00000149115,False,TNKS1BP1,NCBITaxon:9606,gene
ENSG00000149136,False,SSRP1,NCBITaxon:9606,gene
ENSG00000134802,False,SLC43A3,NCBITaxon:9606,gene
ENSG00000186907,False,RTN4RL2,NCBITaxon:9606,gene
ENSG00000149150,False,SLC43A1,NCBITaxon:9606,gene
ENSG00000134809,False,TIMM10,NCBITaxon:9606,gene
ENSG00000156587,False,UBE2L6,NCBITaxon:9606,gene
ENSG00000149131,False,SERPING1,NCBITaxon:9606,gene
ENSG00000166793,False,YPEL4,NCBITaxon:9606,gene
ENSG00000172409,False,CLP1,NCBITaxon:9606,gene
ENSG00000156599,False,ZDHHC5,NCBITaxon:9606,gene
ENSG00000156603,False,MED19,NCBITaxon:9606,gene
ENSG00000213593,False,TMX2,NCBITaxon:9606,gene
ENSG00000211450,False,SELENOH,NCBITaxon:9606,gene
ENSG00000198561,False,CTNND1,NCBITaxon:9606,gene
ENSG00000110031,False,LPXN,NCBITaxon:9606,gene
ENSG00000186660,False,ZFP91,NCBITaxon:9606,gene
ENSG00000255240,False,RP11-142C4.6,NCBITaxon:9606,gene
ENSG00000189057,False,FAM111B,NCBITaxon:9606,gene
ENSG00000245571,False,FAM111A-DT,NCBITaxon:9606,gene
ENSG00000166801,False,FAM111A,NCBITaxon:9606,gene
ENSG00000110042,False,DTX4,NCBITaxon:9606,gene
ENSG00000197629,False,MPEG1,NCBITaxon:9606,gene
ENSG00000214797,False,RP11-1036E20.9,NCBITaxon:9606,gene
ENSG00000176495,False,OR5AN1,NCBITaxon:9606,gene
ENSG00000172742,False,OR4D9,NCBITaxon:9606,gene
ENSG00000110048,False,OSBP,NCBITaxon:9606,gene
ENSG00000255139,False,AP000442.1,NCBITaxon:9606,gene
ENSG00000166889,False,PATL1,NCBITaxon:9606,gene
ENSG00000166900,False,STX3,NCBITaxon:9606,gene
ENSG00000166902,False,MRPL16,NCBITaxon:9606,gene
ENSG00000254952,False,LINC02705,NCBITaxon:9606,gene
ENSG00000110077,False,MS4A6A,NCBITaxon:9606,gene
ENSG00000214787,False,MS4A4E,NCBITaxon:9606,gene
ENSG00000110079,False,MS4A4A,NCBITaxon:9606,gene
ENSG00000166927,False,MS4A7,NCBITaxon:9606,gene
ENSG00000166928,False,MS4A14,NCBITaxon:9606,gene
ENSG00000156738,False,MS4A1,NCBITaxon:9606,gene
ENSG00000256813,False,RP11-804A23.4,NCBITaxon:9606,gene
ENSG00000110104,False,CCDC86,NCBITaxon:9606,gene
ENSG00000183134,False,PTGDR2,NCBITaxon:9606,gene
ENSG00000110107,False,PRPF19,NCBITaxon:9606,gene
ENSG00000257052,False,RP11-881M11.2,NCBITaxon:9606,gene
ENSG00000110108,False,TMEM109,NCBITaxon:9606,gene
ENSG00000110446,False,SLC15A3,NCBITaxon:9606,gene
ENSG00000013725,False,CD6,NCBITaxon:9606,gene
ENSG00000110448,False,CD5,NCBITaxon:9606,gene
ENSG00000167987,False,VPS37C,NCBITaxon:9606,gene
ENSG00000256713,False,PGA5,NCBITaxon:9606,gene
ENSG00000167992,False,VWCE,NCBITaxon:9606,gene
ENSG00000167986,False,DDB1,NCBITaxon:9606,gene
ENSG00000149476,False,TKFC,NCBITaxon:9606,gene
ENSG00000162144,False,CYB561A3,NCBITaxon:9606,gene
ENSG00000149483,False,TMEM138,NCBITaxon:9606,gene
ENSG00000187049,False,TMEM216,NCBITaxon:9606,gene
ENSG00000149532,False,CPSF7,NCBITaxon:9606,gene
ENSG00000256591,False,RP11-286N22.8,NCBITaxon:9606,gene
ENSG00000167985,False,SDHAF2,NCBITaxon:9606,gene
ENSG00000162148,False,PPP1R32,NCBITaxon:9606,gene
ENSG00000134780,False,DAGLA,NCBITaxon:9606,gene
ENSG00000124920,False,MYRF,NCBITaxon:9606,gene
ENSG00000134825,False,TMEM258,NCBITaxon:9606,gene
ENSG00000168496,False,FEN1,NCBITaxon:9606,gene
ENSG00000134824,False,FADS2,NCBITaxon:9606,gene
ENSG00000149485,False,FADS1,NCBITaxon:9606,gene
ENSG00000221968,False,FADS3,NCBITaxon:9606,gene
ENSG00000167995,False,BEST1,NCBITaxon:9606,gene
ENSG00000167996,False,FTH1,NCBITaxon:9606,gene
ENSG00000149503,False,INCENP,NCBITaxon:9606,gene
ENSG00000162174,False,ASRGL1,NCBITaxon:9606,gene
ENSG00000124942,False,AHNAK,NCBITaxon:9606,gene
ENSG00000254772,False,EEF1G,NCBITaxon:9606,gene
ENSG00000149016,False,TUT1,NCBITaxon:9606,gene
ENSG00000149480,False,MTA2,NCBITaxon:9606,gene
ENSG00000149499,False,EML3,NCBITaxon:9606,gene
ENSG00000149489,False,ROM1,NCBITaxon:9606,gene
ENSG00000149541,False,B3GAT3,NCBITaxon:9606,gene
ENSG00000089597,False,GANAB,NCBITaxon:9606,gene
ENSG00000185085,False,INTS5,NCBITaxon:9606,gene
ENSG00000278615,False,C11orf98,NCBITaxon:9606,gene
ENSG00000162194,False,LBHD1,NCBITaxon:9606,gene
ENSG00000214756,False,CSKMT,NCBITaxon:9606,gene
ENSG00000204922,False,UQCC3,NCBITaxon:9606,gene
ENSG00000162191,False,UBXN1,NCBITaxon:9606,gene
ENSG00000168000,False,BSCL2,NCBITaxon:9606,gene
ENSG00000162188,False,GNG3,NCBITaxon:9606,gene
ENSG00000214753,False,HNRNPUL2,NCBITaxon:9606,gene
ENSG00000162222,False,TTC9C,NCBITaxon:9606,gene
ENSG00000185670,False,ZBTB3,NCBITaxon:9606,gene
ENSG00000168002,False,POLR2G,NCBITaxon:9606,gene
ENSG00000267811,False,RP11-727F15.11,NCBITaxon:9606,gene
ENSG00000162227,False,TAF6L,NCBITaxon:9606,gene
ENSG00000168569,False,TMEM223,NCBITaxon:9606,gene
ENSG00000269176,False,RP11-727F15.12,NCBITaxon:9606,gene
ENSG00000185475,False,TMEM179B,NCBITaxon:9606,gene
ENSG00000162231,False,NXF1,NCBITaxon:9606,gene
ENSG00000162236,False,STX5,NCBITaxon:9606,gene
ENSG00000256690,False,RP11-727F15.9,NCBITaxon:9606,gene
ENSG00000133316,False,WDR74,NCBITaxon:9606,gene
ENSG00000168003,False,SLC3A2,NCBITaxon:9606,gene
ENSG00000133317,False,LGALS12,NCBITaxon:9606,gene
ENSG00000133321,False,PLAAT4,NCBITaxon:9606,gene
ENSG00000133328,False,PLAAT2,NCBITaxon:9606,gene
ENSG00000176485,False,PLAAT3,NCBITaxon:9606,gene
ENSG00000184743,False,ATL3,NCBITaxon:9606,gene
ENSG00000133318,False,RTN3,NCBITaxon:9606,gene
ENSG00000188070,False,C11orf95,NCBITaxon:9606,gene
ENSG00000168005,False,SPINDOC,NCBITaxon:9606,gene
ENSG00000072518,False,MARK2,NCBITaxon:9606,gene
ENSG00000110583,False,NAA40,NCBITaxon:9606,gene
ENSG00000176340,False,COX8A,NCBITaxon:9606,gene
ENSG00000167770,False,OTUB1,NCBITaxon:9606,gene
ENSG00000133315,False,MACROD1,NCBITaxon:9606,gene
ENSG00000256341,False,RP11-21A7A.3,NCBITaxon:9606,gene
ENSG00000168439,False,STIP1,NCBITaxon:9606,gene
ENSG00000149781,False,FERMT3,NCBITaxon:9606,gene
ENSG00000149743,False,TRPT1,NCBITaxon:9606,gene
ENSG00000149761,False,NUDT22,NCBITaxon:9606,gene
ENSG00000256116,False,RP11-783K16.14,NCBITaxon:9606,gene
ENSG00000110011,False,DNAJC4,NCBITaxon:9606,gene
ENSG00000173511,False,VEGFB,NCBITaxon:9606,gene
ENSG00000173486,False,FKBP2,NCBITaxon:9606,gene
ENSG00000173457,False,PPP1R14B,NCBITaxon:9606,gene
ENSG00000256940,False,PPP1R14B-AS1,NCBITaxon:9606,gene
ENSG00000149782,False,PLCB3,NCBITaxon:9606,gene
ENSG00000002330,False,BAD,NCBITaxon:9606,gene
ENSG00000173264,False,GPR137,NCBITaxon:9606,gene
ENSG00000173153,False,ESRRA,NCBITaxon:9606,gene
ENSG00000173113,False,TRMT112,NCBITaxon:9606,gene
ENSG00000126432,False,PRDX5,NCBITaxon:9606,gene
ENSG00000236935,False,AP003774.1,NCBITaxon:9606,gene
ENSG00000168071,False,CCDC88B,NCBITaxon:9606,gene
ENSG00000162302,False,RPS6KA4,NCBITaxon:9606,gene
ENSG00000231680,False,LINC02723,NCBITaxon:9606,gene
ENSG00000181908,False,LINC02724,NCBITaxon:9606,gene
ENSG00000110076,False,NRXN2,NCBITaxon:9606,gene
ENSG00000068831,False,RASGRP2,NCBITaxon:9606,gene
ENSG00000068976,False,PYGM,NCBITaxon:9606,gene
ENSG00000168066,False,SF1,NCBITaxon:9606,gene
ENSG00000269038,False,SF1-DT,NCBITaxon:9606,gene
ENSG00000168067,False,MAP4K2,NCBITaxon:9606,gene
ENSG00000133895,False,MEN1,NCBITaxon:9606,gene
ENSG00000171219,False,CDC42BPG,NCBITaxon:9606,gene
ENSG00000110047,False,EHD1,NCBITaxon:9606,gene
ENSG00000110046,False,ATG2A,NCBITaxon:9606,gene
ENSG00000068971,False,PPP2R5B,NCBITaxon:9606,gene
ENSG00000168062,False,BATF2,NCBITaxon:9606,gene
ENSG00000213465,False,ARL2,NCBITaxon:9606,gene
ENSG00000110025,False,SNX15,NCBITaxon:9606,gene
ENSG00000168061,False,SAC3D1,NCBITaxon:9606,gene
ENSG00000168060,False,NAALADL1,NCBITaxon:9606,gene
ENSG00000146670,False,CDCA5,NCBITaxon:9606,gene
ENSG00000162300,False,ZFPL1,NCBITaxon:9606,gene
ENSG00000187066,False,TMEM262,NCBITaxon:9606,gene
ENSG00000149823,False,VPS51,NCBITaxon:9606,gene
ENSG00000254501,False,AP003068.9,NCBITaxon:9606,gene
ENSG00000149809,False,TM7SF2,NCBITaxon:9606,gene
ENSG00000174276,False,ZNHIT2,NCBITaxon:9606,gene
ENSG00000149806,False,FAU,NCBITaxon:9606,gene
ENSG00000162298,False,SYVN1,NCBITaxon:9606,gene
ENSG00000149792,False,MRPL49,NCBITaxon:9606,gene
ENSG00000254614,False,AP003068.23,NCBITaxon:9606,gene
ENSG00000014216,False,CAPN1,NCBITaxon:9606,gene
ENSG00000014138,False,POLA2,NCBITaxon:9606,gene
ENSG00000149798,False,CDC42EP2,NCBITaxon:9606,gene
ENSG00000133884,False,DPF2,NCBITaxon:9606,gene
ENSG00000173825,False,TIGD3,NCBITaxon:9606,gene
ENSG00000162241,False,SLC25A45,NCBITaxon:9606,gene
ENSG00000126391,False,FRMD8,NCBITaxon:9606,gene
ENSG00000245532,False,NEAT1,NCBITaxon:9606,gene
ENSG00000251562,False,MALAT1,NCBITaxon:9606,gene
ENSG00000270117,False,AP000769.7,NCBITaxon:9606,gene
ENSG00000142186,False,SCYL1,NCBITaxon:9606,gene
ENSG00000168056,False,LTBP3,NCBITaxon:9606,gene
ENSG00000173465,False,ZNRD2,NCBITaxon:9606,gene
ENSG00000176973,False,FAM89B,NCBITaxon:9606,gene
ENSG00000173442,False,EHBP1L1,NCBITaxon:9606,gene
ENSG00000173338,False,KCNK7,NCBITaxon:9606,gene
ENSG00000173327,False,MAP3K11,NCBITaxon:9606,gene
ENSG00000197136,False,PCNX3,NCBITaxon:9606,gene
ENSG00000213445,False,SIPA1,NCBITaxon:9606,gene
ENSG00000173039,False,RELA,NCBITaxon:9606,gene
ENSG00000172977,False,KAT5,NCBITaxon:9606,gene
ENSG00000172922,False,RNASEH2C,NCBITaxon:9606,gene
ENSG00000254470,False,AP5B1,NCBITaxon:9606,gene
ENSG00000172757,False,CFL1,NCBITaxon:9606,gene
ENSG00000172803,False,SNX32,NCBITaxon:9606,gene
ENSG00000172732,False,MUS81,NCBITaxon:9606,gene
ENSG00000172638,False,EFEMP2,NCBITaxon:9606,gene
ENSG00000172543,False,CTSW,NCBITaxon:9606,gene
ENSG00000172500,False,FIBP,NCBITaxon:9606,gene
ENSG00000175602,False,CCDC85B,NCBITaxon:9606,gene
ENSG00000175573,False,C11orf68,NCBITaxon:9606,gene
ENSG00000175550,False,DRAP1,NCBITaxon:9606,gene
ENSG00000175467,False,SART1,NCBITaxon:9606,gene
ENSG00000175376,False,EIF1AD,NCBITaxon:9606,gene
ENSG00000175334,False,BANF1,NCBITaxon:9606,gene
ENSG00000175294,False,CATSPER1,NCBITaxon:9606,gene
ENSG00000087365,False,SF3B2,NCBITaxon:9606,gene
ENSG00000175115,False,PACS1,NCBITaxon:9606,gene
ENSG00000255320,False,RP11-755F10.1,NCBITaxon:9606,gene
ENSG00000174996,False,KLC2,NCBITaxon:9606,gene
ENSG00000174903,False,RAB1B,NCBITaxon:9606,gene
ENSG00000245156,False,RP11-867G23.3,NCBITaxon:9606,gene
ENSG00000254452,False,RP11-867G23.4,NCBITaxon:9606,gene
ENSG00000174871,False,CNIH2,NCBITaxon:9606,gene
ENSG00000174851,False,YIF1A,NCBITaxon:9606,gene
ENSG00000174807,False,CD248,NCBITaxon:9606,gene
ENSG00000174791,False,RIN1,NCBITaxon:9606,gene
ENSG00000174744,False,BRMS1,NCBITaxon:9606,gene
ENSG00000174684,False,B4GAT1,NCBITaxon:9606,gene
ENSG00000255468,False,RP11-867G23.8,NCBITaxon:9606,gene
ENSG00000174669,False,SLC29A2,NCBITaxon:9606,gene
ENSG00000174547,False,MRPL11,NCBITaxon:9606,gene
ENSG00000174516,False,PELI3,NCBITaxon:9606,gene
ENSG00000255517,False,CTD-3074O7.5,NCBITaxon:9606,gene
ENSG00000254986,False,DPP3,NCBITaxon:9606,gene
ENSG00000174483,False,BBS1,NCBITaxon:9606,gene
ENSG00000174165,False,ZDHHC24,NCBITaxon:9606,gene
ENSG00000174080,False,CTSF,NCBITaxon:9606,gene
ENSG00000173992,False,CCS,NCBITaxon:9606,gene
ENSG00000239306,False,RBM14,NCBITaxon:9606,gene
ENSG00000248643,False,RBM14-RBM4,NCBITaxon:9606,gene
ENSG00000173933,False,RBM4,NCBITaxon:9606,gene
ENSG00000173914,False,RBM4B,NCBITaxon:9606,gene
ENSG00000173715,False,C11orf80,NCBITaxon:9606,gene
ENSG00000173653,False,RCE1,NCBITaxon:9606,gene
ENSG00000173599,False,PC,NCBITaxon:9606,gene
ENSG00000173621,False,LRFN4,NCBITaxon:9606,gene
ENSG00000173120,False,KDM2A,NCBITaxon:9606,gene
ENSG00000173020,False,GRK2,NCBITaxon:9606,gene
ENSG00000172932,False,ANKRD13D,NCBITaxon:9606,gene
ENSG00000172830,False,SSH3,NCBITaxon:9606,gene
ENSG00000172613,False,RAD9A,NCBITaxon:9606,gene
ENSG00000175482,False,POLD4,NCBITaxon:9606,gene
ENSG00000274251,False,CTC-1337H24.3,NCBITaxon:9606,gene
ENSG00000175505,False,CLCF1,NCBITaxon:9606,gene
ENSG00000275484,False,CTC-1337H24.4,NCBITaxon:9606,gene
ENSG00000172531,False,PPP1CA,NCBITaxon:9606,gene
ENSG00000175463,False,TBC1D10C,NCBITaxon:9606,gene
ENSG00000172508,False,CARNS1,NCBITaxon:9606,gene
ENSG00000175634,False,RPS6KB2,NCBITaxon:9606,gene
ENSG00000255949,False,RPS6KB2-AS1,NCBITaxon:9606,gene
ENSG00000172725,False,CORO1B,NCBITaxon:9606,gene
ENSG00000213402,False,PTPRCAP,NCBITaxon:9606,gene
ENSG00000175544,False,CABP4,NCBITaxon:9606,gene
ENSG00000172663,False,TMEM134,NCBITaxon:9606,gene
ENSG00000110711,False,AIP,NCBITaxon:9606,gene
ENSG00000110697,False,PITPNM1,NCBITaxon:9606,gene
ENSG00000167797,False,CDK2AP2,NCBITaxon:9606,gene
ENSG00000084207,False,GSTP1,NCBITaxon:9606,gene
ENSG00000167792,False,NDUFV1,NCBITaxon:9606,gene
ENSG00000167799,False,NUDT8,NCBITaxon:9606,gene
ENSG00000132744,False,ACY3,NCBITaxon:9606,gene
ENSG00000251637,False,LINC02754,NCBITaxon:9606,gene
ENSG00000110057,False,UNC93B1,NCBITaxon:9606,gene
ENSG00000006534,False,ALDH3B1,NCBITaxon:9606,gene
ENSG00000110717,False,NDUFS8,NCBITaxon:9606,gene
